"Select one or multiple options to receive your order ready for a gift.","Wähle eine oder mehrere Optionen aus, um deine Bestellung fertig als Geschenk zu erhalten."
"Add to Cart","In den Warenkorb"
"ADD TO CART","IN DEN WARENKORB"
"Choose your gift options","Wähle deine Geschenkoptionen"
"I want it","Ich will es"
"Add","Hinzufügen"
"ADD","HINZUFÜGEN"
"Complete your order","Weiter Bestellen"
"COMPLETE YOUR ORDER","WEITER BESTELLEN"
"CONTINUE TO CART","IN DEN WARENKORB"
"Gift options","Geschenk Optionen"
"Make it a gift","Mach ein Geschenk daraus"
